parking,path
outside,/home/jupyter/mnt/datasets/scooters_data/c0b378a542474391a590426f6687f09e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3b9f004906a44129a70611db52164018.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a01c84ab5ce341b2a032c2d6306f9914.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/06fbadef4e5747a5ad0bc357dd3d3e4a.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/b803e63ab196413f95c912fb82296a21.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5152e3e12e2140cb88d127cc7109e73f.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/1b0528efab914c258e02d9dcfb56cbdf.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c4585cc61c77439c9e191c90201ad8f9.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e6b77c22e45647328d326d25ecb488e0.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/950c62b8a1844479b9d0638f040b654b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ba2a3914422841ffbf839c6e86b76ea1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/114409d3c8d546669621efbfe0d2a8d3.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a0c5ad70df9949d397afad1dc7ffef71.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/920036ad5cb842e28d5507b5e464df50.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/46e01793d13f45ea9412b12558acab64.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/62af31ecd3a94d57a522193d223c6eb3.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/03761c3c91ea4e7baf03b484842a52fa.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3fdf3f054240448f953a74b8df4414bb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d9e244159b4343899e78ab1afd1b8001.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f5f3aa7fd8ad476db7f25d1b5a5fb695.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/465ff028a36f47ff8bf47f8f968d2375.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/319b4e33d8f444ddb85f5ba32cc7f5b6.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/0bb2e7a994ae45309a288a0e4df50f8a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/57ff5694ac2645ebb861f98e2c04d05a.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/79b4f3f9dea44deba8890283b933bfff.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/61aecb142e9b4211ad5505ab51789fc1.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/72f78904449446b381edf87385d71ed7.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/cf74b98dadfa43949622d65b986138e3.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/921e8742d45c42fdb3988aca5219bcb3.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/5da80897cece4b66a851832510fb5e00.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/337063955b7847a8ad8cd350ac57951f.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/647cbfa1ef134d7e8798e12dc2da6cc7.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/296e3bd28dbf4334b1511699291150b1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/feeffcb172bb47ee8363c26bdbdbe5e3.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/65a467e1cb024307a6db94947ef7ba3b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/36e5c9d55c05488b9fde087279e4a8ba.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d3fef98e0a85475b84dd5b757b0335ec.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/9f59b786755a432d9c94e1f32fca2888.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/1177d9d0b81d44a29c9327a1e0ae3e97.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/1db49cca98d84bcf801f7800232e442e.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/d5c38b55728c48cf8699c467ff1f3a18.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9d69eec712b949c98147d53989cea27a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/16fc1e323c764fc1a6eabe68a56eaf28.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/839425115ee24255af64ae4ddd4a5b7b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f29264eaf9ee422caaa761b34042076c.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/cbc33eb412b7449bb3c535cd23cf03be.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/43144ada6ead48018a880ecd350ceb4b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/dc79847858ca4d2584133d7678f067f7.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/a3f270f15266420baa1164881c63ad6b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/1d8bb20d8e8d4808b58fa0622a4855f4.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3d854973b14f4d8eb7ba37be8fc615cc.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/fd03a8df663341c8bcefa2ad564a1c8f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/704e46aaebc548f0ac558bfb6c65c387.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/e1d2235dd2954fb899e20d44e197e1be.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d5072dd9fc9a4869b7d64cbed98bbb86.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/df9e3ab878fe4c9b81edf5d4065c2960.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/9d5ffe37f659451db12f48b8352dd058.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9d7bcce404d3490bbc85411a693db20e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/252dab21cccd4fb1a515fe2875d9ef34.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ffbc91f998164715bf7a64ccabcb5220.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/48e499cf62f94a32a8454e58ea0b0c98.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/e32c581cdef54cc7b43761f7d8be07d2.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/24fc123221014a06a74edf5d015d760b.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/8154d26092724c0daebe29b52db54d21.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/36dc8dfbbb4540138296d38d23e491fd.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/a34e568bd1a649009a9ed64f64b42f19.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/a423896992304609abecf5899ff5f281.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c5477ee3ab214bd9b8d4ccdccfc19b2f.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/e6a28f7bc04241d98035d8f35122e42f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8bbec7637a504d9190097760722113fc.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3f0ce5777bb44b23958a548b97929a41.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/bd2fcd3bd0e74194b6b496f2d507df45.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/80d932be871d4b3887f17b0bdf94d7cd.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c51e51410bb743a18c84ae9c567a1785.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/669712fc572542c192e02bdfd76b681e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/bc87e965244146a78c743728a94a25ee.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/10e583eb5f8e4a479d4379f3f9a238a0.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/36690f12dca5455cad52d42d06e97bfb.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f44e115728ee4efdbb529d028f198718.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/322fbad2e77d4d7ea80a0afe523d38a3.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8322222745f54719a6ed1868ed36e02e.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/0ffb5fc75c094807adcbcb0d553bd181.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/568653bc800f412fb3817c416cac4412.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/8d11d77095bd4536976d052c7bef7083.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/7b86d26d4e4d4a1684b5168acfba66a1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3045c9b8422e47968ecef37a81bc9210.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/4a821211a98d48ba96d351432728cad6.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/bea6d8e7c4734c8a91aa868b311d04d9.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/c1244b4b473842b7acb3e7c7db65740a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/10610280ad5342adbd0ea1995f6913cd.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/5e3726f882ed442d98e9f49eb038007f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/cb1907a9edf04f02886d98e8ce2212bd.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0730beff03c14229aed594b0341400a2.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/48466ae1701b47c0899d36d9beb82811.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/03817bd772974c558244d68f67b3e702.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c1c2e721874d413a8dc3d76bed735b1d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/37d9994e2feb4652901e1b21a998972c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6a607d1096e24a84b1c7a8cf6c9c6be3.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/27392bebd6fd468dab4a05297cfce652.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/ebc862c5bb17435f9dcb5d9577f98c6a.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/1f9614518b884c4fad0107b6cf9b777d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/45b430915b964cc8aa1265a992232c5b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3622d36da93b44c191f0dc2dcbb18e67.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/e6e8714126564746a39664eae8ccf58d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/77889abe52054add953a0f1224f64ff5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/58124199a5d3420083b7fd7e3fc53fc3.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ec8b48d77fd84edd89a1bdab1b9a5390.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b726096e307243bb85f812b9ad9d9e8e.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f679ba60e51c4a8aa92c23492ea6883a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7e5cb2f9c18d48cf94c2b2c715d5c702.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0c5173b1130a454a895fcc303e2375b6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/1f6a73d91fb445fbad67169613418678.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/1721c30c35b842b389cac3b7ab520d21.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/c3d78fc0868f47b88a1b51e468944eaa.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/52b785a5cd4a4c1aadb411f53c0fb2cf.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f9806323f3214775aeb3f13dfa17fab3.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/8d0d7a8d65aa475182215dd319e841d2.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/16977adc6fbd4af18eb21037f0d989dd.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/239c128b781f43f5aea4b9bf93d5173a.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/2bb08435fb4040b792a03f9fd9d37e2c.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/2f3f84b856494f6ea79ff18b56ecd590.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d73c6611d4c440649cf05be0217e3416.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/892c1bc11fa346988c385a226f8b6ba5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/31972669515644149e727941b48c2f55.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b3886cc1c04f44a9bb72a3b45a3992e7.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/773b0a97ae56447bb850129fcbd6d973.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/6233d03a1db248adb08c134ae6b76a73.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9b14927e7f994429961eea97fa5b80de.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b645ce0096ea45e0b2340f7f47422e6c.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/7a36b2a1508f453fb50b14eab02814b0.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/ca57c2f9d52046ab8901a70db6e6ec62.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/289a6b2b57b6468da07dffdd5fb923fc.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/ab2def8062674f92a39e86bdd5ac4ebe.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/62c0fc19efaa451189b804e788f86a26.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/b69b66b82cd04a9c9b94c2d0d34bb575.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/3f58b182995a4eff8e431ab624e99fdb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7d07be416b394292bd4af9b02e86f820.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/fc4c8937e19c4830b48b05584630f5c6.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/12665a2262774e72b9b5b13a9d95aca6.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/c5502bbbfe344d528123098879838ff4.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/195198dd0550418486a9d608cd886e24.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f00ff83af8154358b42c22a963af5e5b.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/1c91b0cd92ab4abfb0e0686e1f908d81.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/81a347438b8d439a9313a8b9e4fe33f5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/359482fe7cd74dcd8e483e57d915e0b8.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0404cc6342444720a80ae488d55a7d50.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/24a1c75ff2bb4a3bb1574d500bf486b0.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/d0c51ad511b34ecdb458f441c901c05a.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/497d6cb0cb024f04ae602465dc83a425.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/966ec38d69ac4a3ab49206290c059f37.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/7beb918099a546c992570bf15d89ccef.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/e77164c43a6441449c51d09ccf8b4b17.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/55aa6998861a4b228f8e39af5b7c574a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/15563a70c5e6468ab0ef8c94a8440e12.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f88e2eec849f444f826ae306dbb3ff65.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/729082c3495348b59fc722825ee86455.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ea5093e3c310441c9f0136a90887447f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0aff0c4bcc12419b96eca4ee745439f2.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/39f5eedca30344cdb7b9eb6523554d8f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/312f80e9d79f4bdeb35b033f6d7f7bb3.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b9c794ec157f48ab9dd708b4e1906292.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b7ff0408c3e94538ae5d48690d448b7f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0d9b251e0a314308ac65c1aa3f8777ee.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a035072c00b8472d9900fd0951777b4e.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/eab5d8f955fa4fbdaa7d6c9be185cbdb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/eccfb8c585274f7e8383baeae7348166.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/b042068bfd724391ba59ce1313056199.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/10ddd5ca847c4a93a2f1ef1e59b37667.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e765343c4ed9490da986332b36e02ffd.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/94696ebf7475418f85cffdb72cedd299.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/7e0366df3ad84f3795c6c226553c3ab3.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/4b05d51360074cc1bf1c7d3c40be8ce5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3e050948b47141bab63ae4237d8db27f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/4aa897eacad44f2290a3ba0e564d51d0.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/e2569b8e6ab04ca6a3beb06163dc5584.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/85a509afe684413bb6f78e902ee5b51d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/640f158cbb0e4886b96c8059ab1a82c9.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/d709ada433114aee8a29eea7bf91da1b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f9163c58c01143259dafd89e8481fa8d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/fb4e6ca8eaa94dc9b33db63a4182feab.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/59c28e47820a4104afcc8bdf7434ca19.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/83adac3f853e431abc5c73eb9be63bf8.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e5d147c785d2443a815ed6acaa54f191.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/fa39e0e3badd43cfba007e9cc002834d.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/7eb1b1873b2246809320f5dfefa60fb9.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ab1a0efa25ae4787ba8191cad6f05189.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/28d19fc2cb634938bafcfc1e035e33a8.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/4d129dbe34534c7a955040d5a76494be.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/2baccee9ca71441fb766ae108bed75a3.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/271e60d2b0f9482db6043fd8e7562d61.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/2fcd8880fb764344aa1f20273d7e72da.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3e981471498f46908b42bf89cd11db20.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6c97d7d0f539495a91e84641b1570858.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c15824125d7c4fc995a7673e7ba2e0e1.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f578d86403c64d59b714a93cdf19dd69.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/6923476b78a743988125700308d0c65e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/eb038cd22592472db16869ec6cc8670e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6637ada5147c4d77b0f48ad78a43f1d0.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/323d1b711c404a57980344298a2b6bfc.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/62770b7456d14320b15e8fa7ad0cd968.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/b0ff56f2666547ff84e70b11aa746850.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/47d2798947964d47b0fd87b66c6773ad.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/19653968500c4288bcfbe724601ac790.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f6164afc737c45738ca459dbc64251bd.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/395cf69cdbb747e3a576111f6fe956a8.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/078f64a895154a97a9bc3b241fc296cf.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/1a3bf66e2596473cbe45620e4466422d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6cc55f96a7c3444d863641cd130f3056.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/e5c09a0feee340008fd72b28d2d90b71.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/fe3e570973884a828210176775ea832b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f0cff91fd64844139bce3183421d0169.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/40fb886dfa4b40388f6a51e963e95bea.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/90c7dacf3e9a4e8395c92c421367d40d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9cb703e8587a4abd856bc6bb610bef39.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f4b2600569684ca9a281e56ca8f12963.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/9155307c1ef5425ca7b5d115888ba5fe.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c0d3509cbb59468ea2f01a3590b98313.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/b909a1f4b892410caa301034c1fbb653.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/4449ca60b43442119d8afbdc8e69244c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5e762c5637b54df884bc84ccc0fc7786.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/0de85aed0e3d43d291add1d2d11dff72.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a37c8a6826534e04be16b1bb2fc9a1ab.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/213cbe52c0ec4557b2f9066ae5873873.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/48dd1dd717ac497e8ae1e0045b59f1c1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/42fbe4d6874445c7bfe5fd9120c4d12a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f729f6f1b101450fbd09681e2a8d366d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/19f6ea3ba46845ebab3d457cdadb64f1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e8d1966d841346cab68b4a30dc730d96.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/781304b0fc87458c98e4f8311716122f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a073dac0d5ca4ef3b082790c24ab5f80.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/15041ff995d4497aa3e7ebb8dd8dc22d.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/bab4aeeae38a48fa970ae23794b86af8.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/813f93c433fb4d07b0dc97b47905530a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/4a59d55afc5b4f4aa50b0aa29d5fc73e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e2454390a2a04528bd50668cc252001c.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/0201c0974d0a423aaedd52dc5dea4c4e.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/7794651314b24e728760fb704534ae74.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/11edf77df82f4c8cb263411a58350558.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/c1abba876c91492b8055595a00de9fed.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b21ea6c0f95a4ca9b0a99b4f6ca3a9c9.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/f4d8d70d8f4e424ab5f6496f845922cc.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/034b3ee77a864a8a8b26fc0094b99720.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7b47bf093e0e4173bab20900ac91dbe2.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b799d04df3c34280b3ff6392e3a6b602.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/14a7d725dea04045a2eccf63c1473624.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8d2fbcf26a184533aa1cc96a0a3335c4.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/917052310c9f412597fb709425dd7aee.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/1896381148db4c9dabb22261a74e89c1.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/24876ea2ab674f4eb9bdbe7bc2adefff.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f95a8a89bba042ec88a7a10472ae6fc7.jpeg
